player_id,player_name,player_url,team_id,team_name,table_source,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,nationality_189,position_189,age_189,gk_games,gk_games_starts,gk_minutes,minutes_90s_189,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_goals_against_189,gk_pens_allowed_189,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,goals_189,shots,shots_on_target,shots_per90,shots_on_target_per90,shots_free_kicks,pens_made_189,pens_att_189,xg_189,npxg_189,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_189,xg_assist_189,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_189,passes_189,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed_189,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries_189,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received_189,games_189,minutes_189,minutes_per_game,minutes_pct,games_starts_189,minutes_per_start,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,cards_yellow_189,cards_red_189,cards_yellow_red,fouls,fouled,offsides,crosses_189,interceptions_189,tackles_won_189,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,npxg_per_shot,take_ons_won_pct,take_ons_tackled_pct,plus_minus_wowy,xg_plus_minus_wowy,minutes_per_sub,gk_pens_save_pct
d91ac8d5,Jill Baijings,https://fbref.com/en/players/d91ac8d5/Jill-Baijings,53157aa8,Aston Villa,stats_standard_189,nl NED,MF,23.0,12,8,728,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.7,1.1,8.0,24.0,24.0,0.0,0.12,0.12,0.0,0.12,0.04,0.09,0.14,0.04,0.14,nl NED,MF,23.0,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,3.0,0.99,0.37,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,298.0,376.0,79.3,5050.0,1124.0,142.0,165.0,86.1,123.0,146.0,84.2,25.0,45.0,55.6,1.0,0.7,0.7,+0.3,10.0,18.0,7.0,0.0,24.0,376.0,347.0,28.0,8.0,0.0,1.0,23.0,1.0,18.0,11.0,0.0,0.0,298.0,1.0,9.0,24.0,2.97,14.0,6.0,1.0,0.0,2.0,1.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,7.0,17.0,6.0,9.0,17.0,52.9,8.0,3.0,0.0,3.0,4.0,34.0,16.0,1.0,469.0,18.0,96.0,231.0,148.0,18.0,469.0,12.0,9.0,3.0,205.0,893.0,304.0,8.0,3.0,2.0,18.0,13.0,285.0,24.0,12,728,61.0,36.8,8,79.0,5,4,0,1.33,11.0,18.0,-7,-0.87,8.8,11.1,-2.3,-0.28,3.0,0.0,0.0,5.0,6.0,0.0,23.0,4.0,19.0,0.0,0.0,0.0,45.0,5.0,12.0,29.4,37.5,0.0,0.0,21.3,0.04,75.0,25.0,-0.51,0.0,24.0,
2ee41ad7,Lucy Staniforth,https://fbref.com/en/players/2ee41ad7/Lucy-Staniforth,53157aa8,Aston Villa,stats_standard_189,eng ENG,MF,31.0,12,7,704,7.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.7,0.8,3.0,46.0,6.0,0.0,0.13,0.13,0.0,0.13,0.02,0.09,0.11,0.02,0.11,eng ENG,MF,31.0,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,2.0,0.64,0.26,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,367.0,463.0,79.3,6462.0,2187.0,177.0,196.0,90.3,137.0,163.0,84.0,43.0,78.0,55.1,1.0,0.7,1.3,+0.3,13.0,41.0,7.0,2.0,46.0,463.0,426.0,37.0,13.0,0.0,4.0,32.0,2.0,20.0,9.0,9.0,0.0,367.0,0.0,8.0,27.0,3.45,18.0,6.0,1.0,0.0,0.0,2.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,8.0,8.0,1.0,6.0,11.0,54.5,5.0,9.0,3.0,6.0,16.0,33.0,13.0,0.0,551.0,22.0,140.0,310.0,107.0,2.0,551.0,7.0,4.0,3.0,199.0,865.0,416.0,3.0,6.0,0.0,10.0,8.0,331.0,6.0,12,704,59.0,35.6,7,78.0,3,5,0,1.25,11.0,15.0,-4,-0.51,10.9,13.4,-2.5,-0.31,3.0,0.0,0.0,11.0,7.0,0.0,32.0,16.0,10.0,0.0,0.0,0.0,57.0,9.0,5.0,64.3,40.0,0.0,0.0,25.4,0.03,57.1,42.9,+0.05,-0.04,31.0,
5aad26a6,Sarah Mayling,https://fbref.com/en/players/5aad26a6/Sarah-Mayling,53157aa8,Aston Villa,stats_standard_189,eng ENG,DF,27.0,13,7,649,7.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,5.0,44.0,14.0,0.0,0.28,0.28,0.0,0.28,0.01,0.11,0.12,0.01,0.12,eng ENG,DF,27.0,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.28,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,432.0,80.8,5317.0,2387.0,201.0,225.0,89.3,119.0,143.0,83.2,22.0,44.0,50.0,2.0,0.8,0.4,+1.2,3.0,41.0,4.0,2.0,44.0,432.0,337.0,94.0,15.0,0.0,0.0,15.0,79.0,0.0,0.0,0.0,0.0,349.0,1.0,11.0,12.0,1.66,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.55,4.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,6.0,11.0,4.0,10.0,19.0,52.6,9.0,12.0,2.0,10.0,12.0,33.0,16.0,0.0,525.0,24.0,123.0,248.0,159.0,5.0,525.0,9.0,4.0,5.0,180.0,721.0,393.0,5.0,7.0,0.0,12.0,8.0,270.0,14.0,13,649,50.0,32.8,7,77.0,4,6,5,1.0,8.0,14.0,-6,-0.83,6.9,10.4,-3.5,-0.48,0.0,0.0,0.0,8.0,5.0,0.0,15.0,12.0,14.0,0.0,0.0,1.0,37.0,5.0,4.0,55.6,50.0,0.0,0.0,22.8,0.02,44.4,55.6,-0.43,-0.29,18.0,
2ceac0c2,Miri Taylor,https://fbref.com/en/players/2ceac0c2/Miri-Taylor,53157aa8,Aston Villa,stats_standard_189,eng ENG,"MF,DF",24.0,17,6,658,7.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.8,0.9,3.0,36.0,7.0,0.0,0.14,0.14,0.0,0.14,0.02,0.1,0.12,0.02,0.12,eng ENG,"MF,DF",24.0,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2.0,0.55,0.27,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,309.0,370.0,83.5,5456.0,1591.0,137.0,155.0,88.4,132.0,147.0,89.8,32.0,49.0,65.3,1.0,0.8,0.5,+0.2,9.0,34.0,5.0,1.0,36.0,370.0,339.0,31.0,8.0,0.0,2.0,13.0,1.0,7.0,5.0,1.0,0.0,309.0,0.0,7.0,17.0,2.33,13.0,2.0,0.0,0.0,1.0,1.0,3.0,0.41,1.0,1.0,0.0,0.0,1.0,0.0,17.0,13.0,6.0,8.0,3.0,5.0,22.0,22.7,17.0,11.0,3.0,8.0,6.0,23.0,21.0,1.0,454.0,31.0,134.0,248.0,75.0,2.0,454.0,8.0,3.0,5.0,189.0,721.0,304.0,3.0,5.0,0.0,6.0,10.0,271.0,7.0,17,658,39.0,33.2,6,73.0,1,11,4,1.24,14.0,16.0,-2,-0.27,7.6,10.6,-2.9,-0.4,3.0,0.0,0.0,16.0,10.0,0.0,13.0,6.0,13.0,0.0,0.0,0.0,47.0,9.0,12.0,42.9,50.0,0.0,0.0,27.8,0.03,37.5,62.5,+0.41,-0.17,20.0,
3dec204f,Mayumi Pacheco,https://fbref.com/en/players/3dec204f/Mayumi-Pacheco,53157aa8,Aston Villa,stats_standard_189,eng ENG,DF,25.0,9,6,486,5.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.1,7.0,13.0,24.0,0.19,0.0,0.19,0.19,0.19,0.1,0.1,0.2,0.1,0.2,eng ENG,DF,25.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,3.0,1.67,0.56,0.0,0.0,0.0,0.6,0.6,+0.4,+0.4,162.0,230.0,70.4,2368.0,921.0,99.0,117.0,84.6,52.0,78.0,66.7,6.0,23.0,26.1,0.0,0.5,0.4,-0.5,6.0,6.0,5.0,2.0,13.0,230.0,194.0,35.0,4.0,0.0,0.0,21.0,21.0,10.0,10.0,0.0,0.0,162.0,1.0,8.0,11.0,2.04,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,4.0,3.0,4.0,14.0,28.6,10.0,9.0,0.0,9.0,4.0,16.0,8.0,0.0,297.0,9.0,80.0,123.0,96.0,14.0,297.0,14.0,9.0,5.0,125.0,510.0,189.0,7.0,4.0,6.0,11.0,9.0,170.0,24.0,9,486,54.0,24.5,6,73.0,2,3,8,2.0,17.0,12.0,+5,+0.93,8.0,10.9,-2.8,-0.52,1.0,0.0,0.0,7.0,5.0,0.0,21.0,4.0,8.0,0.0,0.0,0.0,23.0,1.0,8.0,11.1,33.3,0.11,0.33,18.3,0.06,64.3,35.7,+1.95,-0.32,15.0,
9809a8d0,Katie Robinson,https://fbref.com/en/players/9809a8d0/Katie-Robinson,53157aa8,Aston Villa,stats_standard_189,eng ENG,"FW,MF",21.0,16,5,537,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.4,0.9,25.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,eng ENG,"FW,MF",21.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,2.0,1.01,0.34,0.0,0.0,0.0,0.6,0.6,-0.6,-0.6,132.0,189.0,69.8,2020.0,667.0,73.0,89.0,82.0,46.0,70.0,65.7,10.0,20.0,50.0,0.0,0.4,0.5,-0.4,6.0,6.0,6.0,4.0,10.0,189.0,165.0,24.0,0.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,132.0,0.0,3.0,13.0,2.18,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,3.0,2.0,4.0,7.0,57.1,3.0,8.0,0.0,8.0,4.0,14.0,8.0,0.0,262.0,8.0,48.0,93.0,124.0,29.0,262.0,13.0,5.0,8.0,147.0,1028.0,515.0,25.0,8.0,14.0,21.0,14.0,164.0,45.0,16,537,34.0,27.1,5,64.0,0,11,5,0.94,8.0,15.0,-7,-1.17,6.9,10.1,-3.1,-0.53,2.0,0.0,0.0,9.0,4.0,1.0,19.0,4.0,6.0,0.0,0.0,0.0,29.0,0.0,7.0,0.0,33.3,0.0,0.0,18.9,0.09,38.5,61.5,-0.86,-0.33,20.0,
15c7bfb7,Adriana Leon,https://fbref.com/en/players/15c7bfb7/Adriana-Leon,53157aa8,Aston Villa,stats_standard_189,ca CAN,FW,31.0,11,4,436,4.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,0.3,1.9,17.0,11.0,34.0,0.62,0.0,0.62,0.62,0.62,0.35,0.06,0.4,0.35,0.4,ca CAN,FW,31.0,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,9.0,2.68,1.86,0.0,0.0,0.0,1.7,1.7,+1.3,+1.3,112.0,149.0,75.2,1329.0,265.0,69.0,83.0,83.1,29.0,38.0,76.3,2.0,8.0,25.0,0.0,0.3,0.3,-0.3,6.0,5.0,7.0,0.0,11.0,149.0,142.0,7.0,1.0,0.0,0.0,10.0,2.0,2.0,2.0,0.0,0.0,112.0,0.0,5.0,15.0,3.1,9.0,0.0,2.0,2.0,1.0,1.0,1.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,4.0,4.0,2.0,2.0,10.0,20.0,8.0,1.0,1.0,0.0,1.0,11.0,4.0,0.0,205.0,3.0,37.0,70.0,102.0,19.0,205.0,18.0,7.0,10.0,124.0,985.0,466.0,17.0,7.0,8.0,11.0,10.0,143.0,34.0,11,436,40.0,22.0,4,78.0,0,7,1,0.91,10.0,11.0,-1,-0.21,6.7,7.4,-0.8,-0.16,0.0,0.0,0.0,5.0,5.0,1.0,10.0,1.0,6.0,0.0,0.0,0.0,26.0,1.0,2.0,33.3,69.2,0.23,0.33,17.0,0.13,38.9,55.6,+0.43,+0.16,18.0,
1cb43c5f,Kenza Dali,https://fbref.com/en/players/1cb43c5f/Kenza-Dali,53157aa8,Aston Villa,stats_standard_189,fr FRA,"MF,FW",33.0,10,4,396,4.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1.4,1.7,23.0,32.0,41.0,0.23,0.23,0.45,0.23,0.45,0.08,0.31,0.39,0.08,0.39,fr FRA,"MF,FW",33.0,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,1.36,0.23,1.0,0.0,0.0,0.3,0.3,+0.7,+0.7,172.0,236.0,72.9,2725.0,998.0,93.0,104.0,89.4,61.0,78.0,78.2,12.0,33.0,36.4,1.0,1.4,1.0,-0.4,12.0,20.0,14.0,5.0,32.0,236.0,206.0,27.0,7.0,1.0,0.0,39.0,2.0,18.0,5.0,8.0,0.0,172.0,3.0,9.0,28.0,6.36,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,50.0,2.0,6.0,1.0,5.0,2.0,4.0,2.0,0.0,282.0,5.0,26.0,110.0,150.0,13.0,282.0,11.0,3.0,8.0,166.0,1142.0,522.0,23.0,9.0,3.0,9.0,7.0,197.0,41.0,10,396,40.0,20.0,4,71.0,1,6,0,0.9,6.0,7.0,-1,-0.23,7.2,5.8,+1.4,+0.31,0.0,0.0,0.0,2.0,4.0,3.0,39.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,100.0,16.7,0.17,1.0,23.3,0.06,27.3,72.7,+0.40,+0.74,19.0,
46638e53,Rachel Maltby,https://fbref.com/en/players/46638e53/Rachel-Maltby,53157aa8,Aston Villa,stats_standard_189,eng ENG,DF,17.0,2,0,47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,DF,17.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,176.0,95.0,1.0,2.0,50.0,6.0,6.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,20.0,3.0,13.0,4.0,5.0,0.0,20.0,2.0,2.0,0.0,8.0,80.0,51.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,2,47,24.0,2.4,0,,0,2,4,3.0,1.0,1.0,0,0.0,0.3,0.3,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,100.0,0.0,+0.56,+0.26,24.0,
d6895869,Katelin Talbert,https://fbref.com/en/players/d6895869/Katelin-Talbert,53157aa8,Aston Villa,stats_standard_189,us USA,GK,25.0,1,0,37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us USA,GK,25.0,1.0,0.0,37,0.4,1.0,2.43,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.17,-0.7,-1.6,0.0,0.0,,7.0,3.0,0.0,20.0,2.0,0.0,13.0,7.0,1.0,14.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,129.0,91.0,3.0,3.0,100.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,37,37.0,1.9,0,,0,1,9,0.0,0.0,1.0,-1,-2.43,0.3,0.7,-0.4,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,-1.92,-0.67,37.0,
b8193931,Lydia Sallaway,https://fbref.com/en/players/b8193931/Lydia-Sallaway,53157aa8,Aston Villa,stats_standard_189,eng ENG,DF,17.0,1,0,15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,DF,17.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,116.0,52.0,5.0,5.0,100.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,4.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1,15,15.0,0.8,0,,0,1,3,0.0,0.0,0.0,0,0.0,0.1,0.2,-0.1,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,+0.55,-0.49,15.0,
49fd636f,Rachel Corsie,https://fbref.com/en/players/49fd636f/Rachel-Corsie,53157aa8,Aston Villa,stats_standard_189,sct SCO,"DF,MF",34.0,2,0,12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sct SCO,"DF,MF",34.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,275.0,123.0,2.0,2.0,100.0,9.0,9.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,20.0,7.0,17.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2,12,6.0,0.6,0,,0,2,2,3.0,0.0,1.0,-1,-7.5,0.2,0.3,-0.1,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,-7.0,-0.14,6.0,
a5e9a11a,Soffia Kelly,https://fbref.com/en/players/a5e9a11a/Soffia-Kelly,53157aa8,Aston Villa,stats_standard_189,wls WAL,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,GK,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1efbb09,Georgia Mullett,https://fbref.com/en/players/b1efbb09/Georgia-Mullett,53157aa8,Aston Villa,stats_standard_189,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,MF,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243958a,Sophia Poor,https://fbref.com/en/players/8243958a/Sophia-Poor,53157aa8,Aston Villa,stats_standard_189,eng ENG,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,GK,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fb0eee,Mia Sorrentino,https://fbref.com/en/players/c1fb0eee/Mia-Sorrentino,53157aa8,Aston Villa,stats_standard_189,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476553e,Ruby-Rae Tucker,https://fbref.com/en/players/3476553e/Ruby-Rae-Tucker,53157aa8,Aston Villa,stats_standard_189,eng ENG,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,FW,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
