player_id,player_name,position,age,gca_take_ons,passes_total_distance,tackles_interceptions,progressive_passes_189,shots_on_target_per90,passes_into_final_third,goals_assists_per90,gk_passes_launched,corner_kicks_straight,passes_completed_long,corner_kicks_out,carries,npxg_net,corner_kicks,interceptions,minutes_pct,crosses_into_penalty_area,minutes,gk_wins,gk_goals_against,goals_assists_pens_per90,xg_plus_minus,npxg_xg_assist,xg_189,challenges_lost,gk_pct_passes_launched,gk_passes_pct_launched,gk_psnpxg_per_shot_on_target_against,passes_dead,take_ons_tackled,interceptions_189,errors,passes_pct,age_189,pens_att,plus_minus_wowy,xg_xg_assist_per90,passes_completed,challenge_tackles,gk_losses,xg_assist_per90,gca_passes_dead,gk_passes,sca_passes_live,pens_made_189,passes_189,tackles_won_189,gk_saves,gk_pens_saved,xg_assist_net,through_balls,gca_passes_live,clearances,passes_medium,progressive_passes,tackles_mid_3rd,carries_into_penalty_area,minutes_per_start,pens_att_189,goals_189,minutes_90s,goals_per90,gk_clean_sheets,gk_def_actions_outside_pen_area,corner_kicks_in,on_xg_against,offsides,touches_att_pen_area,gca_defense,minutes_90s_189,gk_def_actions_outside_pen_area_per90,games_complete,cards_yellow_189,assists_per90,gk_corner_kick_goals_against,passes_blocked,take_ons,miscontrols,sca,challenge_tackles_pct,own_goals,gk_games,gk_crosses_stopped_pct,goals_pens,npxg_per90,gca_fouled,passes_pct_long,gk_crosses,touches_mid_3rd,take_ons_won,points_per_game,assisted_shots,sca_defense,carries_into_final_third,carries_distance,progressive_carries_189,gk_pens_missed,aerials_lost,gk_pct_goal_kicks_launched,ball_recoveries,tackles,xg_per90,games_starts_189,gk_goals_against_per90,touches,goals_per_shot_on_target,gk_pens_save_pct,xg_assist_189,crosses,games_189,npxg_per_shot,passes_pct_short,minutes_per_sub,blocked_shots,gk_goal_kick_length_avg,assists,shots,carries_progressive_distance,gk_goal_kicks,passes_switches,sca_passes_dead,shots_on_target,crosses_189,gk_clean_sheets_pct,games,tackles_att_3rd,gca_shots,gk_save_pct,npxg_xg_assist_per90,gk_games_starts,games_starts,pens_won,cards_red_189,unused_subs,gk_crosses_stopped,goals_per_shot,xg_assist,goals_assists,progressive_carries,npxg_189,progressive_passes_received,tackles_def_3rd,passes_long,gca,games_subs,gk_psxg_net_per90,throw_ins,plus_minus_per90,cards_yellow,cards_red,sca_per90,gk_pens_allowed,pens_conceded,tackles_won,goals_pens_per90,progressive_passes_received_189,gk_ties,touches_def_3rd,minutes_per_game,touches_att_3rd,fouls,passes_into_penalty_area,fouled,passes_completed_189,passes_offsides,gca_per90,gk_psxg,xg,gk_passes_completed_launched,shots_on_target_pct,aerials_won,gk_avg_distance_def_actions,gk_passes_throws,passes_progressive_distance,pass_xa,blocked_passes,shots_per90,sca_fouled,blocks,passes_live,sca_take_ons,on_xg_for,take_ons_won_pct,take_ons_tackled_pct,gk_psxg_net,gk_shots_on_target_against,passes_pct_medium,dispossessed,passes_received,passes_completed_short,passes_short,goals,gk_pens_allowed_189,passes_completed_medium,gk_free_kick_goals_against,touches_live_ball,assists_189,touches_def_pen_area,on_goals_for,gk_passes_length_avg,sca_shots,average_shot_distance,plus_minus,on_goals_against,xg_net,xg_plus_minus_per90,challenges,passes,aerials_won_pct,passes_free_kicks,gk_goals_against_189,cards_yellow_red,npxg,pens_made,xg_plus_minus_wowy,gk_pens_att,gk_own_goals_against,shots_free_kicks
2ee41ad7,Lucy Staniforth,MF,31.0,0.0,6462.0,33.0,46.0,0.26,41.0,0.13,,0.0,43.0,9.0,199.0,-0.2,20.0,16.0,35.6,2.0,704.0,,,0.13,-2.5,0.8,0.2,5.0,,,,37.0,3.0,16.0,0.0,79.3,31.0,0.0,0.05,0.11,367.0,6.0,,0.09,0.0,,18.0,0.0,463.0,10.0,,,0.3,0.0,2.0,13.0,163.0,46.0,8.0,0.0,78.0,0.0,0.0,7.8,0.0,,,9.0,13.4,0.0,2.0,0.0,7.8,,3,3.0,0.13,,8.0,7.0,10.0,27.0,54.5,0.0,,,0.0,0.02,0.0,55.1,,310.0,4.0,1.25,13.0,2.0,6.0,865.0,3.0,,5.0,,57.0,17.0,0.02,7,,551.0,0.0,,0.7,32.0,12,0.03,90.3,31.0,3.0,,1.0,5.0,416.0,,4.0,6.0,2.0,32.0,,12,1.0,0.0,,0.11,,7,0.0,0.0,0,,0.0,0.7,1.0,3.0,0.2,6.0,8.0,78.0,2.0,5,,2.0,-0.51,3.0,0.0,3.45,,0.0,10.0,0.0,6.0,,140.0,59.0,107.0,11.0,7.0,7.0,367.0,0.0,0.26,,0.2,,40.0,9.0,,,2187.0,1.3,6.0,0.64,0.0,9.0,426.0,1.0,10.9,57.1,42.9,,,84.0,8.0,331.0,177.0,196.0,0.0,,137.0,,551.0,1.0,22.0,11.0,,0.0,25.4,-4.0,15.0,-0.2,-0.31,11.0,463.0,64.3,13.0,,0.0,0.2,0.0,-0.04,,,0.0
2f76fcae,Marika Bergman-Lundin,"MF,FW",25.0,0.0,96.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,9.0,,,0.0,-0.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,85.7,25.0,0.0,0.23,0.0,6.0,0.0,,0.0,0.0,,0.0,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.1,0.0,,,0.0,0.1,0.0,0.0,0.0,0.1,,0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,100.0,,4.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,,0.0,,1.0,0.0,0.0,0,,7.0,,,0.0,0.0,2,,100.0,5.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2,0.0,0.0,,0.0,,0,0.0,0.0,17,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,,1.0,,,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,66.7,0.0,5.0,3.0,3.0,0.0,,2.0,,7.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-1.22,0.0,7.0,100.0,0.0,,0.0,0.0,0.0,-0.85,,,0.0
2fa8aa92,Rachel Williams,"FW,MF",36.0,0.0,807.0,9.0,10.0,0.39,8.0,0.39,,0.0,2.0,0.0,65.0,-0.2,0.0,3.0,11.6,0.0,229.0,,,0.39,1.3,1.8,0.2,2.0,,,,0.0,1.0,3.0,0.0,65.0,36.0,0.0,0.05,0.73,65.0,0.0,,0.66,0.0,,9.0,0.0,100.0,5.0,,,-0.7,0.0,0.0,3.0,28.0,10.0,6.0,1.0,60.0,0.0,0.0,2.5,0.0,,,0.0,3.1,0.0,9.0,0.0,2.5,,0,1.0,0.39,,2.0,6.0,11.0,11.0,0.0,0.0,,,0.0,0.06,0.0,66.7,,71.0,5.0,2.07,7.0,0.0,6.0,321.0,4.0,,17.0,,18.0,6.0,0.06,1,,140.0,0.0,,1.7,3.0,15,0.05,73.2,12.0,0.0,,1.0,3.0,124.0,,0.0,0.0,1.0,3.0,,15,0.0,1.0,,0.73,,1,0.0,0.0,4,,0.0,1.7,1.0,4.0,0.2,6.0,0.0,3.0,1.0,14,,0.0,1.18,1.0,0.0,4.32,,0.0,5.0,0.0,6.0,,14.0,15.0,60.0,5.0,1.0,6.0,65.0,1.0,0.39,,0.2,,33.3,14.0,,,200.0,0.4,5.0,1.18,0.0,5.0,99.0,1.0,4.4,83.3,16.7,,,57.1,5.0,87.0,41.0,56.0,0.0,,16.0,,140.0,1.0,5.0,4.0,,1.0,10.6,3.0,1.0,-0.2,0.51,2.0,100.0,45.2,0.0,,0.0,0.2,0.0,-0.19,,,0.0
301d1778,Justine Vanhaevermaet,"DF,MF",32.0,0.0,11060.0,46.0,50.0,0.16,42.0,0.05,,0.0,48.0,0.0,479.0,-0.3,0.0,22.0,83.0,2.0,,,,0.05,-18.3,2.4,1.3,8.0,,,,35.0,6.0,22.0,2.0,76.3,32.0,0.0,-1.08,0.13,629.0,14.0,,0.06,0.0,,19.0,0.0,824.0,16.0,,,-1.1,1.0,2.0,77.0,365.0,50.0,9.0,1.0,86.0,0.0,1.0,18.3,0.05,,,0.0,32.8,0.0,29.0,0.0,18.3,,16,1.0,0.0,,16.0,15.0,22.0,25.0,63.6,0.0,,,1.0,0.07,0.0,42.5,,434.0,9.0,1.0,12.0,0.0,8.0,2649.0,13.0,,15.0,,68.0,24.0,0.07,18,,1020.0,0.33,,1.1,6.0,21,0.12,83.4,30.0,16.0,,0.0,11.0,1426.0,,1.0,0.0,3.0,6.0,,21,1.0,0.0,,0.13,,18,0.0,0.0,1,,0.09,1.1,1.0,13.0,1.3,10.0,14.0,113.0,2.0,3,,14.0,-0.55,1.0,0.0,1.37,,0.0,16.0,0.05,10.0,,495.0,78.0,96.0,17.0,7.0,10.0,629.0,2.0,0.11,,1.3,,27.3,46.0,,,4110.0,1.0,6.0,0.6,0.0,22.0,787.0,2.0,14.5,60.0,40.0,,,85.8,9.0,634.0,257.0,308.0,1.0,,313.0,,1020.0,0.0,124.0,17.0,,4.0,9.1,-10.0,27.0,-0.3,-1.0,22.0,824.0,75.4,20.0,,0.0,1.3,0.0,-0.9,,,0.0
30f46e9b,Shannon Cooke,DF,24.0,0.0,2875.0,15.0,11.0,0.0,18.0,0.0,,0.0,29.0,0.0,77.0,0.0,0.0,6.0,17.2,0.0,341.0,,,0.0,-3.2,0.1,0.0,2.0,,,,29.0,1.0,6.0,0.0,70.5,24.0,0.0,-1.64,0.04,122.0,3.0,,0.04,0.0,,1.0,0.0,173.0,7.0,,,-0.1,0.0,0.0,23.0,81.0,11.0,2.0,1.0,87.0,0.0,0.0,3.8,0.0,,,0.0,5.6,0.0,1.0,0.0,3.8,,2,2.0,0.0,,4.0,3.0,0.0,2.0,60.0,0.0,,,0.0,0.0,0.0,52.7,,63.0,2.0,0.25,1.0,0.0,1.0,375.0,3.0,,4.0,,11.0,9.0,0.0,3,,218.0,,,0.1,1.0,8,,84.4,16.0,2.0,,0.0,0.0,174.0,,0.0,1.0,0.0,1.0,,8,0.0,0.0,,0.04,,3,0.0,0.0,3,,,0.1,0.0,3.0,0.0,1.0,7.0,55.0,0.0,5,,8.0,-1.58,2.0,0.0,0.53,,0.0,7.0,0.0,1.0,,147.0,43.0,9.0,7.0,1.0,1.0,122.0,0.0,0.0,,0.0,,,7.0,,,1610.0,0.2,1.0,0.0,0.0,3.0,144.0,0.0,2.4,66.7,33.3,,,81.5,1.0,114.0,27.0,32.0,0.0,,66.0,,218.0,0.0,46.0,1.0,,0.0,,-6.0,7.0,0.0,-0.84,5.0,173.0,63.6,17.0,,0.0,0.0,0.0,-0.56,,,0.0
31691fc9,Laia Aleixandri,"DF,MF",23.0,1.0,26269.0,60.0,156.0,0.12,142.0,0.12,,0.0,111.0,0.0,1099.0,0.3,0.0,31.0,79.0,1.0,,,,0.12,15.0,1.1,0.7,12.0,,,,47.0,3.0,31.0,4.0,90.8,23.0,0.0,-0.16,0.06,1467.0,13.0,,0.02,0.0,,33.0,0.0,1616.0,20.0,,,0.6,2.0,3.0,49.0,830.0,156.0,13.0,1.0,87.0,0.0,1.0,17.4,0.06,,,0.0,19.7,0.0,7.0,0.0,17.4,,15,0.0,0.06,,9.0,14.0,11.0,36.0,52.0,1.0,,,1.0,0.04,0.0,75.0,,1025.0,11.0,1.89,8.0,1.0,14.0,5720.0,12.0,,16.0,,97.0,29.0,0.04,18,,1777.0,0.5,,0.4,1.0,18,0.07,93.5,,5.0,,1.0,9.0,3602.0,,4.0,0.0,2.0,1.0,,18,6.0,0.0,,0.06,,18,0.0,0.0,1,,0.11,0.4,2.0,12.0,0.7,12.0,10.0,148.0,4.0,0,,10.0,0.92,0.0,0.0,2.07,,0.0,20.0,0.06,12.0,,611.0,87.0,147.0,7.0,8.0,15.0,1467.0,0.0,0.23,,0.7,,22.2,30.0,,,9720.0,1.1,12.0,0.52,0.0,17.0,1569.0,1.0,34.7,78.6,21.4,,,94.0,11.0,1319.0,549.0,587.0,1.0,,780.0,,1777.0,1.0,119.0,40.0,,1.0,18.6,16.0,24.0,0.3,0.86,25.0,1616.0,65.2,20.0,,0.0,0.7,0.0,-0.06,,,0.0
32e6e010,Yuka Momiki,MF,28.0,1.0,6915.0,62.0,81.0,0.38,45.0,0.27,,1.0,38.0,6.0,350.0,1.3,16.0,20.0,82.9,0.0,,,,0.27,-14.3,2.7,2.4,11.0,,,,31.0,9.0,20.0,0.0,70.8,28.0,1.0,-0.88,0.19,421.0,15.0,,0.06,0.0,,24.0,0.0,595.0,23.0,,,1.0,3.0,2.0,25.0,195.0,81.0,18.0,10.0,85.0,1.0,3.0,18.2,0.16,,,6.0,29.3,3.0,39.0,0.0,18.2,,11,1.0,0.11,,17.0,24.0,39.0,37.0,57.7,0.0,,,3.0,0.09,0.0,52.1,,382.0,14.0,0.91,14.0,0.0,11.0,1737.0,25.0,,12.0,,101.0,42.0,0.13,17,,820.0,0.43,,1.0,28.0,22,0.08,78.4,38.0,2.0,,2.0,20.0,910.0,,2.0,6.0,7.0,28.0,,22,7.0,0.0,,0.15,,17,0.0,0.0,0,,0.15,1.0,5.0,25.0,1.7,56.0,17.0,73.0,3.0,5,,0.0,-0.88,1.0,0.0,2.03,,1.0,23.0,0.16,56.0,,199.0,75.0,249.0,10.0,14.0,30.0,421.0,7.0,0.16,,2.4,,35.0,15.0,,,2412.0,1.3,33.0,1.1,3.0,35.0,557.0,2.0,15.0,58.3,37.5,,,75.4,27.0,486.0,225.0,287.0,3.0,,147.0,,819.0,2.0,31.0,16.0,,2.0,20.1,-16.0,32.0,0.6,-0.78,26.0,595.0,55.6,12.0,,0.0,1.7,0.0,0.06,,,1.0
3302c621,Shanade Hopcroft,"FW,MF",26.0,0.0,142.0,2.0,3.0,1.1,2.0,0.0,,0.0,0.0,1.0,14.0,-0.4,2.0,2.0,4.1,0.0,82.0,,,0.0,-1.4,0.4,0.4,2.0,,,,2.0,0.0,2.0,0.0,47.8,26.0,0.0,-0.16,0.49,11.0,0.0,,0.0,0.0,,0.0,0.0,23.0,0.0,,,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,45.0,0.0,0.0,0.9,0.0,,,1.0,2.2,1.0,1.0,0.0,0.9,,0,0.0,0.0,,1.0,3.0,2.0,1.0,0.0,0.0,,,0.0,0.49,0.0,0.0,,14.0,3.0,0.67,0.0,0.0,1.0,44.0,1.0,,0.0,,4.0,0.0,0.49,1,,35.0,0.0,,0.0,5.0,3,0.22,88.9,19.0,2.0,,0.0,2.0,27.0,,0.0,0.0,1.0,5.0,,3,0.0,0.0,,0.49,,1,0.0,0.0,1,,0.0,0.0,0.0,1.0,0.4,2.0,0.0,6.0,0.0,2,,0.0,-2.2,0.0,0.0,1.1,,0.0,0.0,0.0,2.0,,10.0,27.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.4,,50.0,0.0,,,68.0,0.0,2.0,2.2,0.0,4.0,21.0,0.0,0.8,100.0,0.0,,,50.0,1.0,11.0,8.0,9.0,0.0,,3.0,,35.0,0.0,3.0,0.0,,1.0,15.0,-2.0,2.0,-0.4,-1.54,2.0,23.0,,0.0,,0.0,0.4,0.0,-0.36,,,0.0
3476553e,Ruby-Rae Tucker,FW,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353a0455,Anna Júlia Csiki,"MF,FW",24.0,0.0,1961.0,11.0,8.0,0.34,9.0,0.0,,0.0,9.0,0.0,108.0,-0.3,1.0,4.0,13.2,1.0,261.0,,,0.0,-2.1,0.5,0.3,4.0,,,,3.0,4.0,4.0,0.0,73.2,24.0,0.0,-0.25,0.18,109.0,3.0,,0.07,0.0,,2.0,0.0,149.0,4.0,,,-0.2,1.0,1.0,4.0,65.0,8.0,2.0,1.0,74.0,0.0,0.0,2.9,0.0,,,1.0,5.6,0.0,5.0,0.0,2.9,,1,1.0,0.0,,5.0,9.0,9.0,5.0,42.9,0.0,,,0.0,0.12,0.0,36.0,,101.0,5.0,1.25,2.0,0.0,0.0,508.0,2.0,,2.0,,13.0,7.0,0.12,2,,196.0,0.0,,0.2,6.0,8,0.17,84.0,19.0,1.0,,0.0,2.0,201.0,,0.0,1.0,1.0,6.0,,8,1.0,0.0,,0.18,,2,0.0,0.0,11,,0.0,0.2,0.0,2.0,0.3,9.0,4.0,25.0,1.0,6,,0.0,-1.03,1.0,0.0,1.72,,0.0,4.0,0.0,9.0,,62.0,33.0,35.0,5.0,1.0,4.0,109.0,2.0,0.34,,0.3,,50.0,3.0,,,735.0,0.2,5.0,0.69,1.0,6.0,144.0,0.0,3.5,55.6,44.4,,,87.7,6.0,142.0,42.0,50.0,0.0,,57.0,,196.0,0.0,8.0,6.0,,1.0,14.4,-3.0,9.0,-0.3,-0.73,7.0,149.0,60.0,2.0,,0.0,0.3,0.0,-0.56,,,0.0
35468838,Ffion Bowen,MF,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36d3689e,Freya Godfrey,FW,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,3,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36d61f59,Halle Houssein,MF,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37b074b8,Teagan Micah,GK,26.0,0.0,5943.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,51.0,0.0,210.0,0.0,0.0,0.0,31.8,0.0,630.0,2.0,13.0,0.0,-1.8,0.0,0.0,0.0,20.5,34.2,0.37,55.0,0.0,0.0,0.0,76.3,26.0,0.0,-0.89,0.0,255.0,0.0,5.0,0.0,0.0,297.0,1.0,0.0,334.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,157.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0,9.6,0.0,0.0,0.0,7.0,0.71,7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,0.0,7.0,4.3,0.0,0.0,0.0,41.5,92.0,2.0,0.0,0.86,0.0,0.0,0.0,920.0,0.0,1.0,0.0,33.3,13.0,0.0,0.0,7,1.86,346.0,,0.0,0.0,0.0,7,,96.2,,0.0,31.1,0.0,0.0,498.0,36.0,0.0,1.0,0.0,0.0,14.3,7,0.0,0.0,53.8,0.0,7.0,7,0.0,0.0,10,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0,-0.38,0.0,-1.29,0.0,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,344.0,90.0,0.0,0.0,0.0,1.0,255.0,1.0,0.0,10.3,0.0,25.0,,2.0,13.4,11.0,3839.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,7.8,,,-2.7,26.0,97.5,0.0,241.0,51.0,53.0,0.0,1.0,153.0,0.0,346.0,0.0,263.0,4.0,27.6,0.0,,-9.0,13.0,0.0,-0.25,0.0,334.0,100.0,19.0,13.0,0.0,0.0,0.0,-0.33,2.0,0.0,0.0
37b0f944,Kyra Cooney-Cross,MF,22.0,0.0,10367.0,30.0,61.0,0.18,52.0,0.18,,0.0,46.0,0.0,486.0,-0.5,12.0,11.0,49.2,4.0,974.0,,,0.18,15.3,1.2,0.5,3.0,,,,22.0,14.0,11.0,1.0,89.2,22.0,0.0,0.78,0.11,613.0,7.0,,0.07,2.0,,22.0,0.0,687.0,12.0,,,1.3,0.0,3.0,12.0,274.0,61.0,6.0,2.0,74.0,0.0,0.0,10.8,0.0,,,10.0,9.4,1.0,12.0,0.0,10.8,,2,1.0,0.18,,5.0,29.0,17.0,30.0,70.0,0.0,,,0.0,0.04,0.0,63.9,,399.0,15.0,2.21,13.0,1.0,31.0,2381.0,20.0,,3.0,,77.0,19.0,0.04,10,,784.0,0.0,,0.7,26.0,19,0.04,93.7,26.0,2.0,,2.0,11.0,1169.0,,5.0,6.0,2.0,26.0,,19,5.0,0.0,,0.11,,10,0.0,0.0,3,,0.0,0.7,2.0,20.0,0.5,15.0,8.0,72.0,5.0,9,,0.0,2.03,1.0,0.0,2.77,,0.0,12.0,0.0,15.0,,181.0,51.0,220.0,9.0,13.0,8.0,613.0,4.0,0.46,,0.5,,18.2,5.0,,,2543.0,1.6,2.0,1.02,0.0,4.0,661.0,1.0,24.7,51.7,48.3,,,93.8,10.0,574.0,296.0,316.0,0.0,,257.0,,784.0,2.0,19.0,30.0,,0.0,26.1,22.0,8.0,-0.5,1.41,10.0,687.0,62.5,10.0,,0.0,0.5,0.0,0.33,,,0.0
3978f8a9,Grace Fisk,DF,26.0,0.0,12421.0,55.0,64.0,0.0,48.0,0.06,,0.0,56.0,0.0,420.0,-0.9,0.0,22.0,70.3,4.0,,,,0.06,-0.5,1.3,0.9,7.0,,,,150.0,1.0,22.0,1.0,81.7,26.0,0.0,-0.75,0.09,706.0,21.0,,0.03,0.0,,16.0,0.0,864.0,15.0,,,0.5,0.0,2.0,65.0,401.0,64.0,8.0,0.0,85.0,0.0,0.0,15.5,0.0,,,0.0,18.0,0.0,19.0,0.0,15.5,,10,3.0,0.06,,18.0,2.0,12.0,22.0,75.0,0.0,,,0.0,0.06,0.0,65.1,,432.0,1.0,1.0,6.0,0.0,14.0,2028.0,11.0,,19.0,,63.0,33.0,0.06,16,,1041.0,,,0.5,17.0,17,0.07,86.9,27.0,5.0,,1.0,13.0,1118.0,,0.0,2.0,0.0,17.0,,17,5.0,0.0,,0.09,,16,0.0,0.0,0,,0.0,0.5,1.0,11.0,0.9,29.0,20.0,86.0,2.0,1,,130.0,-0.91,3.0,0.0,1.42,,0.0,15.0,0.0,29.0,,423.0,82.0,189.0,5.0,9.0,6.0,706.0,0.0,0.13,,0.9,,0.0,16.0,,,5451.0,0.5,10.0,0.84,0.0,15.0,714.0,1.0,17.5,50.0,50.0,,,85.8,2.0,576.0,299.0,344.0,0.0,,344.0,,1041.0,1.0,72.0,12.0,,3.0,13.1,-14.0,26.0,-0.9,-0.03,28.0,864.0,45.7,16.0,,0.0,0.9,0.0,-0.01,,,0.0
39e9f635,Martha Thomas,"FW,MF",28.0,0.0,3827.0,25.0,28.0,0.89,24.0,0.07,,0.0,12.0,0.0,252.0,-4.4,0.0,7.0,61.3,3.0,,,,0.07,1.6,5.7,4.4,7.0,,,,17.0,21.0,7.0,1.0,70.4,28.0,0.0,0.01,0.42,266.0,8.0,,0.1,0.0,,26.0,0.0,378.0,12.0,,,-0.3,2.0,1.0,14.0,119.0,28.0,8.0,4.0,74.0,0.0,0.0,13.5,0.0,,,0.0,17.3,4.0,57.0,1.0,13.5,,3,2.0,0.07,,17.0,36.0,27.0,38.0,53.3,0.0,,,0.0,0.32,2.0,60.0,,234.0,15.0,0.91,11.0,2.0,12.0,1004.0,12.0,,28.0,,49.0,18.0,0.32,13,,525.0,0.0,,1.3,26.0,22,0.16,77.1,29.0,4.0,,1.0,28.0,381.0,,0.0,0.0,12.0,26.0,,22,7.0,0.0,,0.42,,13,1.0,0.0,0,,0.0,1.3,1.0,12.0,4.4,76.0,3.0,20.0,4.0,9,,7.0,-0.82,2.0,0.0,2.82,,0.0,12.0,0.0,76.0,,74.0,55.0,227.0,6.0,8.0,12.0,266.0,3.0,0.3,,4.4,,42.9,23.0,,,929.0,1.2,10.0,2.08,3.0,14.0,358.0,3.0,19.0,41.7,58.3,,,74.8,16.0,352.0,155.0,201.0,0.0,,89.0,,525.0,1.0,12.0,15.0,,4.0,14.3,-11.0,26.0,-4.4,0.12,15.0,378.0,45.1,3.0,,0.0,4.4,0.0,0.94,,,0.0
3a6a05db,Chloe Sarwie,MF,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bab65bb,Rebecca Rayner,MF,24.0,0.0,202.0,4.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.9,0.0,37.0,,,0.0,-0.2,0.0,0.0,1.0,,,,0.0,1.0,1.0,0.0,73.1,24.0,0.0,-2.2,0.0,19.0,1.0,,0.0,0.0,,0.0,0.0,26.0,2.0,,,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,,0.0,0.0,0.4,0.0,,,0.0,0.6,0.0,3.0,0.0,0.4,,0,0.0,0.0,,1.0,2.0,6.0,0.0,50.0,0.0,,,0.0,0.0,0.0,,,19.0,1.0,0.0,0.0,0.0,0.0,88.0,2.0,,1.0,,4.0,3.0,0.0,0,,39.0,,,0.0,2.0,4,,88.2,9.0,0.0,,0.0,0.0,42.0,,0.0,0.0,0.0,2.0,,4,2.0,0.0,,0.0,,0,0.0,0.0,8,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,,0.0,-2.43,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,,5.0,9.0,15.0,0.0,1.0,0.0,19.0,0.0,0.0,,0.0,,,0.0,,,53.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.4,50.0,50.0,,,50.0,3.0,28.0,15.0,17.0,0.0,,3.0,,39.0,0.0,0.0,1.0,,0.0,,-1.0,2.0,0.0,-0.48,2.0,26.0,0.0,0.0,,0.0,0.0,0.0,-0.13,,,0.0
